0.09329990421732266,0.06475413963198662,0.09950863818327586,0.15734737366437912,0.08443781485160191,0.12832164019346237,0.13466462244590124,0.16124361753463745,0.19917287429173788,0.20556657016277313
0.28419611354668933,0.1754981353878975,0.33075004319349927,0.35296983023484546,0.17659415304660797,0.1734126110871633,0.22908584276835123,0.2888786296049754,0.34620509048302966,0.37841691573460895
0.18870078523953757,0.12587887048721313,0.17367152372996011,0.17514249185721079,0.16007604946692786,0.21618146200974783,0.2293227513631185,0.2271191676457723,0.3076023856798808,0.3490365346272786
0.1734262928366661,0.11433185388644536,0.19089015821615854,0.17878216753403345,0.17904905726512274,0.19538931051890054,0.2898352195819219,0.2840566982825597,0.42442865173021954,0.4362633327643077
0.16692615300416946,0.13546600689490637,0.1538566748301188,0.15801682571570078,0.17222685615221658,0.21082626779874167,0.2102688948313395,0.2635163863499959,0.38285935918490094,0.3394776980082194
0.42599151531855267,0.2466119329134623,0.23686537643273672,0.21139473716417947,0.3418539712826411,0.21051372587680817,0.376398503780365,0.2867514193058014,0.34521310528119403,0.5196268757184347
0.15507854550378397,0.24167522406205535,0.40875641697319226,0.4244030312821269,0.41576493948465215,0.314357243408449,0.40353821478784085,0.37854536034166814,0.4272765822662041,0.4826904692966491
0.8305214047431946,0.9151240885257721,1.4171914060910542,1.7323499123255413,2.2408055861790976,2.4692887465159097,2.96394673983256,3.329272190729777,3.8019144535064697,3.0781885782877603

jam_light下，llm4cp_head对比基线，U2U3.5_LLM4CP_tdd_light_sched.pth
